11.016,-74.86364,999
11.01599,-74.86375,1000
11.01597,-74.86387,1001
11.01595,-74.864,1002
11.01594,-74.86412,1003
11.01592,-74.86424,1004
11.0159,-74.86436,1005
11.01589,-74.86449,1006
11.01587,-74.86461,1007
11.01585,-74.86474,1008
11.01583,-74.86486,1009
11.01582,-74.86499,1010
11.0158,-74.86511,1011
11.01578,-74.86523,1012
11.01577,-74.86536,1013
11.01576,-74.86549,1014
11.01574,-74.86561,1015
11.01572,-74.86573,1016
11.01571,-74.86585,1017
11.01569,-74.86597,1018
11.01568,-74.86609,1019
11.01566,-74.86621,1020
11.01565,-74.86633,1021
11.01564,-74.86646,1022
11.01563,-74.86658,1023
11.01561,-74.8667,1024
11.01559,-74.86682,1025
11.01558,-74.86695,1026
11.01557,-74.86707,1027
11.01555,-74.8672,1028
11.01553,-74.86732,1029
11.01552,-74.86745,1030
11.0155,-74.86758,1031
11.01549,-74.8677,1032
11.01547,-74.86783,1033
11.01546,-74.86795,1034
11.01544,-74.86807,1035
11.01543,-74.8682,1036
11.01541,-74.86832,1037
11.0154,-74.86844,1038
11.01538,-74.86856,1039
11.01536,-74.86868,1040
11.01535,-74.86879,1041
11.01533,-74.8689,1042
11.01532,-74.86902,1043
11.0153,-74.86913,1044
11.01529,-74.86924,1045
11.01527,-74.86935,1046
11.01526,-74.86946,1047
11.01525,-74.86957,1048
11.01523,-74.86968,1049
11.01522,-74.86979,1050
11.0152,-74.86989,1051
11.01519,-74.87,1052
11.01517,-74.87011,1053
11.01516,-74.87022,1054
11.01515,-74.87032,1055
11.01513,-74.87043,1056
11.01512,-74.87054,1057
11.01511,-74.87065,1058
11.01509,-74.87075,1059
11.01508,-74.87086,1060
11.01506,-74.87096,1061
11.01505,-74.87106,1062
11.01504,-74.87116,1063
11.01502,-74.87126,1064
11.01501,-74.87136,1065
11.015,-74.87147,1066
11.01499,-74.87156,1067
11.01498,-74.87166,1068
11.01496,-74.87176,1069
11.01495,-74.87185,1070
11.01494,-74.87195,1071
11.01492,-74.87204,1072
11.01491,-74.87214,1073
